Time,Q_benz (L/min),Q_sulphuric (L/min),T_feed_in(celsius),T_prod_out (celsius),Q_steam (L/min),T_steam_in (celsius),mas_frac Product
2024/07/31 05:58,63.45199865,74.86717059,21.54494643,60.7924838,158.4560076,84.38840084,
2024/07/31 06:00,62.50954917,75.4750206,21.58980706,60.02713493,159.3324289,85.44245523,
2024/07/31 06:02,64.00619241,74.92139312,22.70414081,57.46373843,155.0176198,86.74148377,
2024/07/31 06:04,63.21166047,73.36385039,21.28100206,60.83166037,151.4783295,84.832154,
2024/07/31 06:06,64.29099397,74.37960538,21.52084925,60.16486341,156.3646253,83.88958555,
2024/07/31 06:08,64.0181791,74.43883363,23.56452712,60.04582681,158.4568413,84.00340819,
2024/07/31 06:10,63.33637149,75.32266401,21.85464984,59.63732203,155.4410486,85.7433414,
2024/07/31 06:12,63.45575806,75.33090786,20.61430031,61.6582026,157.651183,85.30855955,
2024/07/31 06:14,63.16229803,72.35362454,21.86032607,60.13695002,152.9891859,85.58647104,
2024/07/31 06:16,62.99752364,73.85118728,22.7902791,59.05705776,154.2775153,83.81694525,
2024/07/31 06:18,62.76808769,72.61325954,22.08840382,60.92584133,156.3949804,84.81978993,
2024/07/31 06:20,63.97553197,72.73690027,21.46387035,59.38675662,154.251075,85.96925937,
2024/07/31 06:22,63.20420606,73.27537822,20.53474703,60.83494067,155.1525988,83.97290237,
2024/07/31 06:24,62.57964674,75.2736702,22.68595987,59.62190442,155.876143,86.54897572,
2024/07/31 06:26,63.39101063,73.66221493,22.97700278,60.54946736,153.6705633,84.77668531,
2024/07/31 06:28,62.69443995,75.97324751,23.06438894,62.05732911,155.3760631,84.90997355,
2024/07/31 06:30,63.95315786,74.77678006,20.9000354,58.43951017,155.6447927,87.14644957,
2024/07/31 06:32,63.60419002,70.12537136,23.20089626,59.91016017,156.2665296,86.0004373,
2024/07/31 06:34,63.99404424,73.17830965,21.52543453,60.96539457,156.7432351,85.16220814,
2024/07/31 06:36,64.09299647,73.64640093,22.28105248,58.99217436,158.7357839,84.92342718,
2024/07/31 06:38,63.08807691,73.48586884,20.62812345,60.71094878,158.7806264,85.66689497,
2024/07/31 06:40,63.61855624,74.20854311,22.14745142,60.1291665,157.0145318,85.21282706,
2024/07/31 06:42,62.9677848,75.37319111,20.8114901,58.97310598,156.8227807,86.850735,
2024/07/31 06:44,63.91207772,73.40524797,22.1198165,60.96154575,155.7308767,84.95934116,
2024/07/31 06:46,63.19535369,74.2266235,20.68714577,60.071482,153.7107748,85.64603431,
2024/07/31 06:48,63.61508672,75.94498434,21.32794948,61.95296101,155.862969,85.48411926,
2024/07/31 06:50,63.11919258,73.45779761,21.78364679,59.62057851,157.0585439,86.38064199,
2024/07/31 06:52,63.39899811,73.60805973,22.1807438,59.23953583,153.9456378,84.68015623,
2024/07/31 06:54,63.63528394,73.96023635,20.94053639,60.45840109,158.4807786,84.8088079,
2024/07/31 06:56,63.61348206,74.7796294,23.29295638,59.33918087,158.2564242,86.00030327,
2024/07/31 06:58,62.57721494,74.44754409,21.05531235,59.66465155,159.4981552,86.24494144,
2024/07/31 07:00,63.06376257,73.76257997,20.71311123,60.37903024,155.1598728,86.05776382,
2024/07/31 07:02,64.21837441,73.7740766,22.14706216,61.8139718,155.4418657,85.34396886,
2024/07/31 07:04,63.82088979,72.34412735,22.62383364,62.21412667,157.9931406,81.84316313,
2024/07/31 07:06,63.00018182,76.5053366,21.47821307,59.65061873,160.5634161,87.47190719,
2024/07/31 07:08,63.427312,74.48616306,22.08501593,60.5625804,156.3362706,85.721579,
2024/07/31 07:10,62.95053225,74.30990256,22.39126137,59.9833504,154.8314293,84.4808786,
2024/07/31 07:12,63.67111541,72.87695382,21.97551409,60.37831074,155.9956234,83.09741363,
2024/07/31 07:14,63.9459311,74.0984073,22.27788482,60.20417959,156.8283121,84.08860205,
2024/07/31 07:16,63.41949875,74.31126764,21.67406028,58.36980833,160.214748,84.89911267,
2024/07/31 07:18,63.22230745,74.95490038,22.47405336,61.47896068,156.5470923,84.55646593,
2024/07/31 07:20,64.13554635,73.93210488,21.39540688,59.92449075,157.7677761,83.69184651,
2024/07/31 07:22,63.25275779,75.18757817,19.60148161,60.43597789,155.3347627,85.71774278,
2024/07/31 07:24,63.27559262,74.35195922,20.35813265,60.919932,157.2118745,84.35569408,
2024/07/31 07:26,63.59030573,72.99445273,22.72528438,62.00745944,157.93663,84.29602599,
2024/07/31 07:28,63.88382822,72.96896788,22.5201588,60.05383564,156.3811278,85.27838675,
2024/07/31 07:30,64.04390476,72.89572292,20.88779423,58.17464159,155.177515,84.95083216,
2024/07/31 07:32,63.21354523,75.00786678,21.89836743,61.8959246,155.3875899,84.83103271,
2024/07/31 07:34,63.56304372,73.68910461,20.47465602,59.08590725,157.0422862,84.34786971,
2024/07/31 07:36,63.58648992,72.97636534,23.10110846,58.81139814,158.8720341,83.68826796,
2024/07/31 07:38,63.80262494,73.95035856,22.71088371,58.82892519,158.6944786,84.74400954,
2024/07/31 07:40,63.7234288,75.23375458,21.57058832,60.91759478,153.7811337,86.85122048,
2024/07/31 07:42,63.16236625,74.91539206,21.69680461,59.62499435,157.2192268,86.07128614,
2024/07/31 07:44,64.14716526,75.10909174,21.19391358,60.49499971,159.3768727,84.07359535,
2024/07/31 07:46,62.86453111,72.11912763,21.47964319,59.94614832,159.0209459,86.05096657,
2024/07/31 07:48,62.59659887,75.60816517,21.77756946,59.51186396,156.3473022,85.76269954,
2024/07/31 07:50,63.41906403,73.97393656,20.9273969,60.05166733,157.3979713,86.14926251,
2024/07/31 07:52,63.72197907,75.18411186,19.69497857,59.87931796,160.020992,84.53052575,
2024/07/31 07:54,62.91209846,74.19026068,22.24672097,59.6585268,159.3024665,83.99429782,
2024/07/31 07:56,63.7255511,73.70659211,21.21473125,59.28930284,156.2356939,84.97750587,
2024/07/31 07:58,63.59406767,74.46721744,21.38554604,61.17390314,155.414844,85.9182713,
2024/07/31 08:00,62.85590783,73.18585763,21.08800033,59.26442015,158.0376179,85.99954358,0.572473656
2024/07/31 08:02,63.37822774,73.70805922,22.35566124,59.69484417,153.8502246,86.08214521,
2024/07/31 08:04,63.56153315,72.88655484,21.11666394,59.88917847,156.4494206,83.08658229,
2024/07/31 08:06,63.91463674,73.7053876,21.6009852,60.81060313,155.4810151,86.28863081,
2024/07/31 08:08,63.06822191,72.78360211,20.73229043,60.13459722,157.6575134,84.04148366,
2024/07/31 08:10,62.62839375,74.56738614,21.81184432,60.37699415,155.9550729,85.77801601,
2024/07/31 08:12,63.71515851,72.367239,21.57696157,61.11525491,158.78784,85.09074427,
2024/07/31 08:14,63.36562085,73.45691443,22.96203879,60.46251035,155.752208,87.21755168,
2024/07/31 08:16,63.04114459,74.22131901,22.23134874,59.80716503,154.0773631,84.87080824,
2024/07/31 08:18,62.91288779,75.26269456,21.72384519,60.43110809,155.986078,86.8344907,
2024/07/31 08:20,63.46545328,72.84736972,19.64316637,59.44366493,155.9463482,86.14552053,
2024/07/31 08:22,63.15452906,74.91646419,22.63817088,58.86518758,156.4440238,85.58965211,
2024/07/31 08:24,63.76347045,75.02750111,22.71072596,60.73308645,157.4533893,85.87613859,
2024/07/31 08:26,63.882521,74.28301055,22.14619063,60.33022303,155.790524,82.36390297,
2024/07/31 08:28,63.38984911,74.66174877,20.85289679,61.09108879,159.6355588,85.08234338,
2024/07/31 08:30,63.59740674,74.54259308,23.6354526,59.38745217,156.5293534,83.27755296,
2024/07/31 08:32,63.42161796,72.72848736,23.54248955,60.4188873,155.4259492,86.52861804,
2024/07/31 08:34,64.02695592,75.5657812,24.04728648,60.66402772,154.6561615,86.08349405,
2024/07/31 08:36,62.69190437,74.02313204,22.34898872,59.33178815,157.3106536,85.18754824,
2024/07/31 08:38,63.09331827,73.46111955,21.18399313,58.70770944,155.2706137,85.49809246,
2024/07/31 08:40,63.70463298,74.15068133,22.13402236,59.98850533,154.6570331,84.84215149,
2024/07/31 08:42,63.77871223,74.179903,22.33437909,60.55831397,157.1415039,85.64686158,
2024/07/31 08:44,63.69662571,73.50903708,21.40866662,59.72907264,157.3190957,84.56709174,
2024/07/31 08:46,63.33607832,73.58849414,21.66707329,61.82871277,153.7226206,85.27564141,
2024/07/31 08:48,63.84207675,73.35771708,21.57133836,61.63683531,158.6566851,84.12103832,
2024/07/31 08:50,64.18459603,73.67740364,20.34882641,58.70190556,157.1357278,85.60559739,
2024/07/31 08:52,63.72042263,75.04618606,21.53349987,60.031757,155.2959627,84.62687956,
2024/07/31 08:54,62.7418232,75.59142186,22.6111508,59.17354965,156.46542,84.5008663,
2024/07/31 08:56,63.31539047,75.01697642,21.25787414,60.04777348,156.0589281,84.12907965,
2024/07/31 08:58,64.28148182,72.05480591,21.42334218,59.50477328,156.3831552,85.4799485,
2024/07/31 09:00,63.69170993,73.49637452,20.534985,60.01987525,153.6358532,85.29929423,
2024/07/31 09:02,63.16799516,73.59679114,22.35166181,61.4830509,154.414039,84.84242071,
2024/07/31 09:04,63.21333455,74.43120674,23.35438768,61.57110643,157.2693221,86.21885519,
2024/07/31 09:06,63.0067196,72.76052982,21.12254766,59.48195322,158.7814345,83.61779234,
2024/07/31 09:08,63.57342452,73.5903975,20.91192186,62.03003179,153.8745883,85.35037222,
2024/07/31 09:10,62.96695441,73.457762,22.6438145,62.38360775,159.7386711,84.35619808,
2024/07/31 09:12,63.14675198,72.95459949,22.1041369,61.80249936,155.0310202,86.67129057,
2024/07/31 09:14,63.17911772,74.88084471,20.7911124,58.63708382,152.8838612,85.20518894,
2024/07/31 09:16,63.62609568,74.91179125,21.27983878,60.14962838,151.8193864,84.51912834,
2024/07/31 09:18,63.52363429,73.7839246,21.52381557,59.48919982,156.4056105,85.7264353,
2024/07/31 09:20,62.75301988,74.88333029,22.27086191,58.74304776,154.5925829,85.6163903,
2024/07/31 09:22,63.42297519,74.06099016,23.0047165,61.55620341,153.8156229,84.75305515,
2024/07/31 09:24,63.46807747,73.99826875,22.03251959,59.78382192,155.1750797,86.44716487,
2024/07/31 09:26,62.38606697,73.39718612,22.88519689,60.82642721,155.5871636,85.7817911,
2024/07/31 09:28,63.26430511,72.10158993,22.93289615,59.3282185,159.3204666,83.12988307,
2024/07/31 09:30,64.25283154,73.05339326,20.54167199,60.80052435,156.3709531,85.4861697,
2024/07/31 09:32,63.37760525,74.05334224,23.62872383,59.50885645,153.9730326,84.3262407,
2024/07/31 09:34,62.68517406,73.34550471,20.22705081,59.14242252,159.5465428,85.53632512,
2024/07/31 09:36,63.7467693,75.47412029,21.1717169,60.16860457,152.4231107,85.38850722,
2024/07/31 09:38,63.96186166,76.16101612,22.02617889,59.18159351,155.8481065,84.83675355,
2024/07/31 09:40,64.31730762,73.92238308,22.92844557,60.00340089,158.9800526,84.69870749,
2024/07/31 09:42,63.52112423,74.12897953,23.04480053,59.34856812,156.9220915,84.93489927,
2024/07/31 09:44,63.42373576,75.27043633,21.84900041,60.93179213,153.845155,83.70938907,
2024/07/31 09:46,63.5096225,73.98356519,20.90567606,61.59232489,155.023093,85.1133716,
2024/07/31 09:48,63.61772827,73.60073987,22.39385434,60.34311536,157.3592811,84.39310353,
2024/07/31 09:50,63.26661976,73.66155795,22.4757205,59.26732314,155.7663404,85.50214637,
2024/07/31 09:52,62.97003733,74.19745881,21.44047723,61.46077052,158.2202387,84.41675346,
2024/07/31 09:54,62.65507239,72.3823375,23.32897752,61.18026648,155.4692008,84.25976449,
2024/07/31 09:56,63.4816213,75.3342254,23.32016219,60.75871204,157.9552032,85.44363994,
2024/07/31 09:58,63.70950281,75.21575096,20.40818377,60.86479353,156.630726,84.94284942,
2024/07/31 10:00,64.22457563,74.20562354,22.46601284,60.40223949,156.6686709,86.05491658,
2024/07/31 10:02,62.49880303,75.89612208,22.00806707,61.75693654,154.1485721,80.34476541,
2024/07/31 10:04,63.0592208,73.60333512,21.76630462,59.34201006,155.0626123,83.54244195,
2024/07/31 10:06,63.55599173,74.97068769,21.51331988,59.04452527,156.506536,85.09472435,
2024/07/31 10:08,63.23974499,74.49571177,22.99418387,60.73330552,158.465367,84.61374553,
2024/07/31 10:10,63.34785631,74.82669208,24.48955676,59.10125915,158.4665118,83.78182349,
2024/07/31 10:11,63.15579352,72.90723942,21.8880058,59.68433797,159.7333308,83.087808,
2024/07/31 10:13,64.28154815,73.55941397,22.15554166,58.99255907,159.3891825,87.58655228,
2024/07/31 10:15,62.96220218,75.96555583,21.95325842,60.26521381,155.7528198,85.77822785,
2024/07/31 10:17,63.33510577,73.35212201,21.23645304,58.09072746,158.8866371,83.96417905,
2024/07/31 10:19,64.35759812,75.39468589,21.87465361,59.47418364,157.6415058,85.0150144,
2024/07/31 10:21,63.02479366,73.08776212,21.21365041,59.53763243,155.4795609,83.3689804,
2024/07/31 10:23,63.29987536,75.39701656,21.75092454,61.06703337,155.1942348,84.42888669,
2024/07/31 10:25,63.24212636,74.14933944,21.80869713,61.28156612,158.1810088,84.89786962,
2024/07/31 10:27,63.58741645,74.13063811,21.21494997,59.15982467,159.4154184,88.08068524,
2024/07/31 10:29,63.42653222,74.8559041,20.31814792,58.72279272,155.8413752,86.3712151,
2024/07/31 10:31,64.00267164,74.05628898,23.05708059,59.81250474,156.3467072,83.93487068,
2024/07/31 10:33,63.53996368,73.56839607,21.40476828,60.59382561,156.7893141,84.36772508,
2024/07/31 10:35,63.77379107,73.6110933,21.01802624,58.55921429,156.5685232,86.73960849,
2024/07/31 10:37,63.52459787,73.78423816,20.93465083,59.51473302,157.303793,83.1882841,
2024/07/31 10:39,63.42276265,75.30986473,22.51488815,60.99833927,156.0339698,85.48440601,
2024/07/31 10:41,63.6735627,73.45933628,20.67633811,60.34082901,156.6226941,84.72361141,
2024/07/31 10:43,63.12296334,72.85163748,21.08450021,59.98539212,155.6004075,85.53913129,
2024/07/31 10:45,63.27268499,73.35441792,22.33321024,60.63094211,155.7479508,85.40963781,
2024/07/31 10:47,62.98671707,73.79724054,22.1858489,61.04492037,160.8690973,84.44957709,
2024/07/31 10:49,63.00844215,73.41201911,22.56643476,61.1818288,156.2869484,85.18549854,
2024/07/31 10:51,63.20972111,73.26705137,23.20828812,61.37072796,156.681766,84.8707291,
2024/07/31 10:53,63.45115648,73.97472633,22.79774087,59.12600403,158.2466791,86.76282334,
2024/07/31 10:55,62.77327551,73.81549036,21.23916633,58.25548388,158.7834905,85.56682622,
2024/07/31 10:57,62.79801803,73.4249575,21.5859505,61.68536791,152.0323653,83.44457366,
2024/07/31 10:59,64.09779212,74.34238799,23.12838689,60.35627311,154.4384202,85.3728456,
2024/07/31 11:01,63.45866326,74.46816747,22.61967493,60.39002656,157.4610911,86.94142063,
2024/07/31 11:03,63.76708703,74.95271358,20.75890477,61.69791753,156.3951378,84.78423226,
2024/07/31 11:05,62.74819991,73.26257139,21.64041777,60.36428474,161.6619304,86.04377661,
2024/07/31 11:07,63.49095557,74.10648289,21.71812166,59.65960581,156.8636891,86.59666318,
2024/07/31 11:09,63.10863822,75.58798718,22.40245162,59.47516075,157.8061855,85.81433996,
2024/07/31 11:11,62.52421518,73.61004614,20.63239775,61.00121313,156.9944351,87.0414029,
2024/07/31 11:13,62.33743687,73.90139939,22.17788699,58.83763018,156.8202176,84.77717931,
2024/07/31 11:15,63.18350651,76.37723981,21.98418916,60.95266244,157.2728606,85.51329161,
2024/07/31 11:17,64.13336466,73.75939073,22.36548404,60.265055,159.3380902,85.33506821,
2024/07/31 11:19,62.78657953,73.31377784,22.35441246,60.77825771,155.4329255,86.45220049,
2024/07/31 11:21,63.57957385,73.52709127,21.66535279,60.94457822,156.4739264,85.21864838,
2024/07/31 11:23,63.13574359,73.66902719,20.82665215,60.73403205,156.1218742,84.09751521,
2024/07/31 11:25,63.0030072,75.62545066,23.60813746,60.97694513,153.231995,85.80741825,
2024/07/31 11:27,62.71542126,75.41496186,22.36263112,60.92457832,155.694094,85.35935075,
2024/07/31 11:29,64.0914767,73.21535024,22.28527255,58.6039931,159.893959,84.67930565,
2024/07/31 11:31,63.7906553,74.48588008,21.13796841,61.20880765,155.450327,84.43163694,
2024/07/31 11:33,63.80689133,73.9641325,20.56540589,60.47229161,159.3159569,84.72058849,
2024/07/31 11:35,63.66769659,74.74918885,21.80654229,60.62043852,157.7610819,83.68804669,
2024/07/31 11:37,62.81300131,73.28280462,21.12280851,59.34347574,157.1997518,85.36193528,
2024/07/31 11:39,64.43306439,74.87534592,22.60060805,59.22515736,154.3952454,85.40854716,
2024/07/31 11:41,63.14717422,72.39812391,21.20634138,61.93484623,159.5319312,85.15340809,
2024/07/31 11:43,63.94184364,74.45523111,23.03147913,59.1300209,152.503632,85.09319506,
2024/07/31 11:45,62.46308285,75.5308133,22.32096496,58.97163763,158.2185183,85.07316664,
2024/07/31 11:47,63.2079294,73.33647313,21.42060578,59.36359835,158.7450283,84.84591515,
2024/07/31 11:49,63.34599174,74.95951794,23.0795627,58.12095322,154.4638754,84.51658347,
2024/07/31 11:51,63.23223843,73.3061444,20.42094159,59.91706941,157.4404803,85.92270765,
2024/07/31 11:53,63.87672941,74.38300538,22.65335088,60.25530143,155.3828089,86.24261159,
2024/07/31 11:55,63.10461293,74.90506854,22.70541701,60.0098494,159.1256614,84.9430833,
2024/07/31 11:57,63.34939992,73.91746978,22.88519672,59.87659565,157.3330284,86.69500131,
2024/07/31 11:59,63.12970724,74.91589081,19.90903628,60.71169627,156.4060799,87.06618506,
2024/07/31 12:01,63.68886895,72.70419526,21.48271723,61.65215999,158.3375292,87.35347961,
2024/07/31 12:03,64.14043412,75.52160462,20.98681958,61.11210176,155.6823586,85.98667862,
2024/07/31 12:05,63.11557053,72.98517484,22.27698312,59.92401458,159.4701023,87.15243765,
2024/07/31 12:07,62.51369714,74.12845192,21.22710302,59.59842792,155.8863988,83.77556284,
2024/07/31 12:09,64.25522047,73.08429181,21.3914798,59.80223825,157.1828517,83.28902934,
2024/07/31 12:11,63.20930443,73.96726691,20.38278878,60.3044697,155.7785065,83.82728888,
2024/07/31 12:13,62.89426454,72.258423,23.94492158,59.64436743,159.9267342,85.57213689,
2024/07/31 12:15,63.84461836,74.92067271,24.05960024,61.4179178,156.4371617,84.50620164,
2024/07/31 12:17,62.40110394,74.8810253,21.28265458,61.72559573,155.9994583,85.88700119,
2024/07/31 12:19,63.14264033,75.81853243,22.79304674,59.77059621,158.7466643,86.33049357,
2024/07/31 12:21,63.41909752,73.61864082,21.2306152,61.76956924,160.1468972,84.84791192,
2024/07/31 12:23,63.08453358,74.19336146,22.64502515,60.00826461,158.2953734,83.99501701,
2024/07/31 12:25,63.47540108,76.05193692,23.05175436,59.37683466,154.457108,85.54808911,
2024/07/31 12:27,63.29979538,76.63573564,22.11301503,58.75431515,157.3737054,85.16242116,
2024/07/31 12:29,63.93881809,75.13702301,22.91369554,61.2544057,157.5880571,85.46372323,
2024/07/31 12:31,63.63017437,73.84253243,21.18937819,59.84119645,157.2487669,83.1734523,
2024/07/31 12:33,62.760368,74.61666133,23.69946765,61.38633278,154.6909059,86.19756745,
2024/07/31 12:35,63.78659037,73.20898026,22.38049599,58.46281782,157.6688133,84.77700816,
2024/07/31 12:37,62.78438192,73.00699886,21.7542898,60.90521616,160.1447351,86.72039231,
2024/07/31 12:39,63.80421876,72.99456312,18.78235268,60.80172974,155.0240263,85.55288575,
2024/07/31 12:41,63.29621438,72.6063607,21.06833979,59.50335177,157.1749641,85.97449459,
2024/07/31 12:43,63.62194138,75.68797652,22.41150079,59.29935165,158.7158442,86.2925291,
2024/07/31 12:45,64.30041591,73.71015466,24.11426538,59.41394693,156.1979029,84.71025481,
2024/07/31 12:47,63.5412573,75.58041077,21.80679964,58.69100272,160.8507481,85.31828815,
2024/07/31 12:49,63.27349072,72.51666515,23.42579773,60.10879068,159.2481939,85.42742928,
2024/07/31 12:51,63.59932936,73.99149612,20.46219064,59.93337776,155.4449567,84.44127169,
2024/07/31 12:53,63.04624241,73.79105556,22.32690147,62.18696108,159.1323232,85.77219861,
2024/07/31 12:55,63.34261143,74.83055758,23.85913101,60.48096633,156.0038255,84.07385961,
2024/07/31 12:57,63.2177485,73.68096078,23.23735552,58.58979815,154.0040364,84.28311234,
2024/07/31 12:59,62.99272449,72.4779139,21.49961458,58.99927199,156.728275,84.0390657,
2024/07/31 13:01,63.61665245,73.72240811,21.63574277,61.27184348,160.6710878,87.49287659,
2024/07/31 13:03,64.44492354,73.21319947,19.76361865,59.766798,160.4847589,87.2469507,
2024/07/31 13:05,63.79570339,72.5687134,22.54969816,60.65745944,155.7886691,85.24105925,
2024/07/31 13:07,63.60154996,71.27040523,22.68010421,60.65218488,156.1481367,85.94066755,
2024/07/31 13:09,62.69367602,72.40477705,22.75264738,60.70531588,158.8120519,85.20570426,
2024/07/31 13:11,63.31670879,75.39215051,21.67084983,61.60784781,158.1696737,85.93416639,
2024/07/31 13:13,63.45243434,72.78176147,22.12285742,61.71304372,156.6195295,84.39202628,
2024/07/31 13:15,63.83194229,73.72057458,20.54272854,60.57353999,155.5770664,85.37887703,
2024/07/31 13:17,63.2714803,74.22655105,21.52695939,59.18560265,156.5259615,86.52497859,
2024/07/31 13:19,62.33342434,73.22411667,21.99547616,59.77450199,156.2238078,85.39776867,
2024/07/31 13:21,63.2912214,75.87310039,22.02862772,58.98874198,157.06797,82.41062323,
2024/07/31 13:23,63.2773831,74.53700599,21.27007032,59.7139757,157.3386968,84.83632707,
2024/07/31 13:25,63.15042159,73.26856023,23.29105049,60.16550658,156.8962096,84.78369998,
2024/07/31 13:27,62.98703276,75.55734089,22.12097953,61.30376398,156.6463543,86.77623444,
2024/07/31 13:29,63.71849649,73.72960591,22.91821175,58.78309225,154.039911,86.54294552,
2024/07/31 13:31,62.88970436,74.87150784,22.03948413,60.55749022,156.7799542,85.79453591,
2024/07/31 13:33,63.2404376,74.01720735,21.20701628,58.72226661,154.8012455,85.8378181,
2024/07/31 13:35,63.79888342,72.70662466,20.07850873,58.7212703,157.8506066,85.4490648,
2024/07/31 13:37,63.45783511,73.68885755,22.21774231,59.05688928,154.1763511,84.19691071,
2024/07/31 13:39,63.38047346,75.57730344,20.9366525,59.9383968,159.3928917,84.08007386,
2024/07/31 13:41,63.30958982,75.18206789,21.37514158,60.58131461,156.7821346,84.62479243,
2024/07/31 13:43,63.51486113,73.23757049,21.18027284,60.1072726,160.8576778,84.78436065,
2024/07/31 13:45,62.76043612,73.72089897,22.65433365,60.53100069,157.7234045,84.9895496,
2024/07/31 13:47,63.61819727,74.13530377,22.63600274,60.21587776,159.0367048,85.22221282,
2024/07/31 13:49,63.7981975,73.97441477,21.7353391,59.80662283,157.350667,84.24507259,
2024/07/31 13:51,62.51621744,75.55789728,20.61453641,59.36873473,158.37679,86.33019488,
2024/07/31 13:53,63.80198041,74.13369532,21.02445544,59.90850179,155.8158795,84.35331938,
2024/07/31 13:55,63.57489659,74.21171389,23.80998391,60.29321052,156.7459091,85.07587838,
2024/07/31 13:57,64.05710624,74.71976398,22.11133982,59.79883469,155.1581295,84.70759966,
2024/07/31 13:59,62.16654185,73.72635952,20.28106169,57.48619017,157.0496896,84.94481452,
2024/07/31 14:01,63.82479136,72.52196704,21.78243745,59.15837806,160.0561287,85.78544622,
2024/07/31 14:03,63.95869897,73.30219632,23.3354532,59.14528984,154.8359525,85.81923947,
2024/07/31 14:05,62.76363967,73.40331385,22.66701774,58.7578683,155.4608581,85.1325429,
2024/07/31 14:07,63.45997685,73.18991961,20.16426699,60.25322614,158.0026499,86.37229725,
2024/07/31 14:09,64.01920663,73.38287023,20.71642682,60.79564518,156.2218099,85.1828687,
2024/07/31 14:11,62.50581371,74.26966501,23.61245623,61.51492046,155.1432462,85.28783766,
2024/07/31 14:13,63.16571108,74.69112583,22.05075319,61.93636091,160.8331373,84.66879751,
2024/07/31 14:15,63.33636539,75.24694981,21.38348064,60.97548941,156.03509,84.18623565,
2024/07/31 14:17,64.03909806,74.11158021,22.13339096,60.34529661,153.9949593,84.62639469,
2024/07/31 14:19,63.19056597,75.44868788,23.62084194,58.30352036,158.2948685,84.80058833,
2024/07/31 14:21,63.17350649,73.90990247,21.74780336,59.78852229,158.0834784,85.15811529,
2024/07/31 14:23,63.69637743,73.20062087,21.59331158,60.91650506,157.3870119,85.04939499,
2024/07/31 14:25,64.97486969,71.44799773,21.22500675,61.29462368,155.0768715,83.28191515,
2024/07/31 14:27,63.35479243,75.18583242,20.95840617,59.85082052,158.1845722,87.51800075,
2024/07/31 14:29,63.59991356,72.84325831,23.37174933,63.23804205,159.0231246,85.29285409,
2024/07/31 14:31,63.66000654,75.13459195,19.47628317,62.80635072,157.4512924,83.5301965,
2024/07/31 14:33,63.20279423,72.85245063,21.35237378,61.40526801,155.6208924,86.46325229,
2024/07/31 14:35,63.50199572,75.28493824,22.21680156,59.22895658,157.5927845,85.08604043,
2024/07/31 14:37,63.84686096,75.40560508,20.61609035,58.14011052,160.3850792,84.33009134,
2024/07/31 14:39,63.37139201,75.55067634,21.76620996,59.76232628,157.0437657,84.62166465,
2024/07/31 14:41,63.44621833,75.52686229,22.64241006,61.4933734,155.1066492,84.54199694,
2024/07/31 14:43,62.95919047,73.74029143,23.93835539,60.0684318,154.1356536,84.01478121,
2024/07/31 14:45,63.14715484,74.30937265,21.78852362,58.21594159,152.5593069,85.79843824,
2024/07/31 14:47,64.1683778,74.45595097,23.00934048,59.2553912,154.257088,84.59968491,
2024/07/31 14:49,62.92514072,73.48722731,22.09459915,59.24525775,156.3377404,85.07875285,
2024/07/31 14:51,63.61629833,73.0787412,22.27543176,58.86594121,156.1759165,86.16454288,
2024/07/31 14:53,64.08114306,75.58438313,20.52238996,59.22166897,159.6987491,85.99742809,
2024/07/31 14:55,62.9366867,74.18654332,21.8885182,58.45119723,155.728681,87.5021256,
2024/07/31 14:57,64.13410579,73.91506794,22.51655086,59.80267885,154.999773,85.61819156,
2024/07/31 14:59,63.71725574,74.63618317,21.61013933,61.29934284,156.4299583,84.29760544,
2024/07/31 15:01,63.90610778,73.13367068,22.66472193,59.82046938,159.0924444,84.3692248,
2024/07/31 15:03,62.97300673,73.58692375,22.55060413,59.87684176,156.4967676,86.43660737,
2024/07/31 15:05,62.93276754,74.16152931,21.83758136,60.03653054,160.1499372,84.02566525,
2024/07/31 15:07,63.07119799,74.63719093,21.32929203,60.52848189,157.5569488,85.36089255,
2024/07/31 15:09,63.44254049,73.8684142,20.89060331,60.49776539,155.0309384,85.56437539,
2024/07/31 15:11,63.78067378,72.62408088,20.52598958,61.19823212,157.0261829,85.68922721,
2024/07/31 15:13,63.32413864,73.94722183,21.50991036,59.5652926,156.0233776,85.42482869,
2024/07/31 15:15,63.00921754,73.13210459,22.32440541,59.88477886,152.8846699,84.34226347,
2024/07/31 15:17,64.07035822,73.95681644,21.72840396,60.83485057,157.4885472,83.85353121,
2024/07/31 15:19,63.53152274,74.12133063,19.98011861,59.66516326,156.6473595,85.50200639,
2024/07/31 15:21,62.98682953,72.59835681,23.09923463,59.98793005,158.6551316,85.03374899,
2024/07/31 15:23,63.32039073,74.48829481,22.90809217,60.59794577,161.2572302,85.12029119,
2024/07/31 15:25,63.66139934,74.40132738,21.15758541,58.59944462,158.9863418,84.61544341,
2024/07/31 15:27,63.52943262,74.32726517,21.01264253,59.32637315,154.3773479,85.45750375,
2024/07/31 15:29,63.81692782,74.46047137,22.59153628,60.57350416,156.1826876,84.11465909,
2024/07/31 15:30,63.67467555,74.20197077,21.429145,60.9738705,154.94998,85.19052477,
2024/07/31 15:32,63.16415099,73.49972379,23.50868334,60.08647734,160.4230855,84.88594915,
2024/07/31 15:34,63.02039181,74.52792014,24.93198364,60.749008,155.2047224,84.47185459,
2024/07/31 15:36,63.70628305,73.1346922,20.84821824,59.97217928,158.561674,85.88291834,
